id_fact,id_tiempo,id_pais,id_ciudad,id_red,id_equipo,sentimiento,hashtag,interacciones,alcance,compartidos,respuestas,ratio_compartidos
2269,8,9,20,4,8,Positivo,#DiaDePartido,28,268,2,4,0.0714
2270,341,9,20,1,11,Neutro,#Campeones,84,762,9,8,0.1071
2271,262,5,12,4,8,Neutro,#FutbolTotal,87,953,10,9,0.1149
2272,137,3,7,5,9,Neutro,#Campeones,961,8278,157,34,0.1634
2273,253,3,8,2,7,Negativo,#FutbolTotal,255,3142,63,43,0.2471
2274,99,9,19,2,9,Negativo,#FutbolTotal,105,893,9,7,0.0857
2275,104,7,16,1,15,Negativo,#GoleoElEquipo,607,8638,111,84,0.1829
2276,12,12,26,5,19,Negativo,#Mundial2026,419,4785,96,66,0.2291
2277,118,4,9,2,16,Positivo,#GoleoElEquipo,223,1913,24,22,0.1076
2278,140,5,11,2,13,Neutro,#RumboAlMundial,133,1910,30,10,0.2256
2279,132,4,9,5,15,Positivo,#FutbolTotal,78,802,10,10,0.1282
2280,24,10,21,4,12,Positivo,#RumboAlMundial,24,232,3,3,0.125
2281,342,1,3,2,16,Negativo,#GoleoElEquipo,112,1455,13,5,0.1161
2282,223,9,19,1,8,Positivo,#GoleoElEquipo,74,1077,15,7,0.2027
2283,350,1,1,2,2,Negativo,#VamosSeleccion,523,4683,87,43,0.1663
2284,363,15,31,4,20,Positivo,#FanaticoDelFutbol,622,7558,101,80,0.1624
2285,205,14,29,1,11,Positivo,#VamosSeleccion,138,1220,14,17,0.1014
2286,240,1,3,2,3,Negativo,#RumboAlMundial,77,733,12,10,0.1558
2287,309,7,16,2,4,Negativo,#VamosSeleccion,323,4513,31,14,0.096
2288,364,7,15,1,14,Neutro,#Mundial2026,429,4099,52,70,0.1212
2289,57,1,2,3,1,Negativo,#DiaDePartido,184,2481,15,14,0.0815
2290,316,8,17,3,4,Neutro,#FutbolTotal,284,2279,22,49,0.0775
2291,36,6,13,5,16,Neutro,#Campeones,431,4198,97,17,0.2251
2292,224,13,28,1,19,Negativo,#VamosSeleccion,452,4096,34,64,0.0752
2293,336,4,9,2,2,Positivo,#Mundial2026,630,6453,102,61,0.1619
2294,283,3,7,5,20,Positivo,#Mundial2026,46,558,5,4,0.1087
2295,78,7,15,1,6,Positivo,#VamosSeleccion,9,132,1,1,0.1111
2296,100,8,18,5,14,Neutro,#Mundial2026,110,1089,15,18,0.1364
2297,189,1,3,1,3,Positivo,#GoleoElEquipo,135,1278,9,7,0.0667
2298,43,5,11,1,7,Neutro,#Campeones,49,588,5,6,0.102
2299,96,3,7,2,20,Positivo,#FutbolTotal,30,350,4,1,0.1333
2300,285,11,24,4,12,Neutro,#VamosSeleccion,1327,13057,294,76,0.2216
2301,259,1,2,1,2,Negativo,#RumboAlMundial,105,1125,16,15,0.1524
2302,321,1,2,2,2,Neutro,#FutbolTotal,49,648,5,8,0.102
2303,337,5,11,1,6,Negativo,#FanaticoDelFutbol,134,1419,13,13,0.097
2304,76,11,24,1,19,Neutro,#VamosSeleccion,106,1208,22,9,0.2075
2305,182,1,3,4,4,Negativo,#Mundial2026,65,778,9,6,0.1385
2306,182,7,16,1,4,Positivo,#FutbolTotal,38,550,4,1,0.1053
2307,322,15,32,5,20,Neutro,#FutbolTotal,224,2971,38,27,0.1696
2308,274,2,4,3,20,Positivo,#VamosSeleccion,39,555,5,1,0.1282
2309,182,2,5,2,10,Positivo,#DiaDePartido,197,2772,32,23,0.1624
2310,361,5,12,2,17,Neutro,#FanaticoDelFutbol,118,1448,11,9,0.0932
2311,43,8,17,5,14,Positivo,#VamosSeleccion,1110,15686,209,56,0.1883
2312,294,13,27,1,18,Neutro,#FutbolTotal,95,1295,8,7,0.0842
2313,323,2,5,2,3,Neutro,#FutbolTotal,484,5768,59,79,0.1219
2314,133,14,29,2,15,Neutro,#RumboAlMundial,94,1167,12,11,0.1277
2315,148,5,11,5,19,Neutro,#DiaDePartido,51,668,10,3,0.1961
2316,26,10,21,1,13,Negativo,#RumboAlMundial,211,2939,39,13,0.1848
2317,267,3,7,2,13,Neutro,#VamosSeleccion,446,4546,68,38,0.1525
2318,358,4,10,2,13,Neutro,#FanaticoDelFutbol,307,2924,21,32,0.0684
2319,57,15,32,3,20,Neutro,#FutbolTotal,75,1093,10,11,0.1333
2320,213,4,9,2,15,Neutro,#Mundial2026,634,5468,125,19,0.1972
2321,298,4,9,5,15,Neutro,#RumboAlMundial,115,1125,23,13,0.2
2322,336,10,21,2,19,Neutro,#Mundial2026,353,3380,69,26,0.1955
2323,134,1,3,2,2,Neutro,#VamosSeleccion,71,919,16,6,0.2254
2324,134,7,14,5,6,Neutro,#DiaDePartido,77,956,18,11,0.2338
2325,347,5,12,4,17,Negativo,#DiaDePartido,116,1405,11,12,0.0948
2326,237,5,12,5,18,Negativo,#FutbolTotal,114,1022,13,7,0.114
2327,131,4,10,4,3,Negativo,#GoleoElEquipo,460,5317,76,43,0.1652
2328,112,3,7,4,8,Neutro,#GoleoElEquipo,19,269,2,2,0.1053
2329,285,5,11,2,18,Positivo,#Mundial2026,47,431,9,4,0.1915
2330,204,14,30,3,3,Positivo,#FutbolTotal,154,2091,38,13,0.2468
2331,123,9,20,1,7,Negativo,#RumboAlMundial,246,2962,61,8,0.248
2332,134,15,31,1,13,Positivo,#Campeones,195,2826,43,10,0.2205
2333,126,8,18,1,12,Neutro,#FutbolTotal,122,1232,12,10,0.0984
2334,119,5,11,2,17,Negativo,#VamosSeleccion,79,798,10,13,0.1266
2335,189,4,9,2,8,Positivo,#FutbolTotal,148,1347,10,12,0.0676
2336,224,4,9,2,16,Neutro,#VamosSeleccion,79,790,7,12,0.0886
2337,279,5,12,1,2,Positivo,#Campeones,54,759,5,9,0.0926
2338,57,5,11,5,17,Positivo,#Campeones,126,1518,8,6,0.0635
2339,246,1,2,2,1,Neutro,#Mundial2026,33,299,2,5,0.0606
2340,14,5,11,2,20,Positivo,#FutbolTotal,42,342,4,6,0.0952
2341,23,2,5,2,5,Positivo,#Campeones,199,1768,15,23,0.0754
2342,307,14,30,2,1,Negativo,#Mundial2026,230,2669,20,36,0.087
2343,83,7,14,1,10,Negativo,#RumboAlMundial,214,3126,20,13,0.0935
2344,294,15,32,2,20,Neutro,#FutbolTotal,372,4082,39,35,0.1048
2345,330,14,30,3,11,Neutro,#VamosSeleccion,303,2976,47,32,0.1551
2346,304,12,26,1,19,Neutro,#Mundial2026,35,500,8,2,0.2286
2347,160,7,15,5,6,Negativo,#Mundial2026,253,2481,31,13,0.1225
2348,357,5,11,3,18,Neutro,#Mundial2026,230,2033,49,13,0.213
2349,356,2,4,2,5,Positivo,#RumboAlMundial,165,1614,28,11,0.1697
2350,274,10,22,4,12,Positivo,#RumboAlMundial,201,2253,22,23,0.1095
2351,29,1,3,5,20,Positivo,#VamosSeleccion,87,912,8,10,0.092
2352,256,4,9,2,15,Negativo,#Mundial2026,15,209,1,2,0.0667
2353,74,14,29,1,19,Positivo,#Mundial2026,284,3373,59,29,0.2077
2354,351,10,22,1,13,Negativo,#Mundial2026,116,1238,25,12,0.2155
2355,105,4,10,3,15,Positivo,#GoleoElEquipo,163,2029,31,10,0.1902
2356,218,13,28,2,8,Positivo,#FutbolTotal,140,1843,23,13,0.1643
2357,79,6,13,1,20,Positivo,#FanaticoDelFutbol,520,5225,48,27,0.0923
2358,183,7,16,5,19,Negativo,#VamosSeleccion,134,1331,13,6,0.097
2359,60,15,32,2,20,Positivo,#FanaticoDelFutbol,131,1614,11,10,0.084
2360,141,5,12,1,18,Positivo,#DiaDePartido,658,9755,91,52,0.1383
2361,98,8,17,2,14,Negativo,#Mundial2026,312,3627,37,52,0.1186
2362,127,5,11,5,18,Neutro,#RumboAlMundial,7,63,1,1,0.1429
2363,147,1,3,3,1,Positivo,#DiaDePartido,143,1179,20,3,0.1399
2364,3,1,2,3,6,Positivo,#VamosSeleccion,236,2430,57,40,0.2415
2365,34,1,2,2,13,Positivo,#FanaticoDelFutbol,22,197,4,1,0.1818
2366,315,15,31,1,1,Negativo,#Mundial2026,780,8661,96,123,0.1231
2367,353,4,10,1,15,Positivo,#DiaDePartido,413,5303,69,26,0.1671
2368,33,2,6,5,14,Neutro,#Campeones,213,1943,27,24,0.1268
2369,140,5,12,2,8,Neutro,#GoleoElEquipo,82,729,11,4,0.1341
2370,266,7,15,4,5,Neutro,#FanaticoDelFutbol,31,414,2,3,0.0645
2371,42,10,21,5,12,Positivo,#FutbolTotal,297,3116,31,14,0.1044
2372,11,5,11,2,16,Neutro,#VamosSeleccion,102,1060,21,14,0.2059
2373,189,1,1,1,1,Neutro,#Mundial2026,969,10832,208,24,0.2147
2374,260,5,11,1,17,Positivo,#DiaDePartido,159,2086,20,8,0.1258
2375,127,9,20,4,7,Neutro,#FutbolTotal,220,2845,50,22,0.2273
2376,275,8,17,1,8,Neutro,#DiaDePartido,37,377,2,5,0.0541
2377,111,3,7,1,6,Neutro,#RumboAlMundial,143,2123,13,4,0.0909
2378,120,1,2,4,1,Neutro,#FutbolTotal,326,4294,22,57,0.0675
2379,18,9,19,2,7,Positivo,#RumboAlMundial,278,2358,33,47,0.1187
2380,281,5,11,3,12,Neutro,#VamosSeleccion,276,2450,46,19,0.1667
2381,41,5,12,2,17,Neutro,#DiaDePartido,32,354,4,5,0.125
2382,57,4,9,1,15,Neutro,#Campeones,99,1438,10,15,0.101
2383,47,4,10,4,15,Negativo,#DiaDePartido,304,2784,59,32,0.1941
2384,116,7,14,5,4,Positivo,#GoleoElEquipo,152,1787,31,26,0.2039
2385,323,4,10,4,1,Positivo,#GoleoElEquipo,47,600,9,7,0.1915
2386,57,5,12,4,6,Positivo,#FanaticoDelFutbol,25,222,5,3,0.2
2387,310,7,16,2,4,Neutro,#GoleoElEquipo,1166,11892,236,148,0.2024
2388,228,13,28,2,20,Negativo,#Mundial2026,157,1755,30,21,0.1911
2389,35,6,13,5,1,Positivo,#VamosSeleccion,237,3217,25,36,0.1055
2390,217,1,3,4,3,Neutro,#FutbolTotal,137,1729,21,7,0.1533
2391,148,4,9,1,15,Neutro,#Mundial2026,108,1358,8,18,0.0741
2392,291,15,32,1,1,Neutro,#Mundial2026,26,353,2,2,0.0769
2393,360,5,11,2,8,Negativo,#Mundial2026,32,315,2,2,0.0625
2394,225,3,8,2,15,Neutro,#DiaDePartido,159,1459,30,13,0.1887
2395,251,13,28,3,19,Negativo,#Mundial2026,153,1339,30,17,0.1961
2396,133,4,9,2,5,Neutro,#VamosSeleccion,168,2473,27,4,0.1607
2397,134,11,23,3,5,Positivo,#DiaDePartido,61,567,11,6,0.1803
2398,91,7,16,1,6,Positivo,#FutbolTotal,217,3179,30,7,0.1382
2399,174,9,19,1,9,Negativo,#VamosSeleccion,142,1735,29,14,0.2042
2400,161,6,13,5,6,Positivo,#VamosSeleccion,82,1181,12,7,0.1463
2401,224,1,2,4,2,Positivo,#Mundial2026,72,851,15,8,0.2083
2402,133,3,8,2,10,Neutro,#VamosSeleccion,46,549,6,7,0.1304
2403,102,2,4,1,3,Neutro,#VamosSeleccion,165,2383,11,26,0.0667
2404,50,7,15,5,4,Negativo,#FutbolTotal,20,163,1,1,0.05
2405,76,5,12,5,11,Neutro,#FanaticoDelFutbol,160,1349,11,22,0.0688
2406,233,11,24,5,9,Negativo,#VamosSeleccion,12,115,1,0,0.0833
2407,84,7,16,2,4,Positivo,#RumboAlMundial,202,2666,46,35,0.2277
2408,35,4,10,4,4,Positivo,#GoleoElEquipo,45,516,3,1,0.0667
2409,43,7,14,3,4,Neutro,#DiaDePartido,518,6082,92,92,0.1776
2410,316,13,28,4,10,Negativo,#Mundial2026,316,3816,19,6,0.0601
2411,295,9,19,2,9,Neutro,#VamosSeleccion,152,1479,9,7,0.0592
2412,312,13,27,1,16,Positivo,#FutbolTotal,71,627,5,12,0.0704
2413,121,5,12,4,17,Positivo,#VamosSeleccion,256,2529,23,24,0.0898
2414,194,14,30,5,12,Positivo,#VamosSeleccion,238,2256,13,15,0.0546
2415,104,11,23,4,11,Negativo,#GoleoElEquipo,274,3384,48,22,0.1752
2416,80,10,21,4,12,Positivo,#DiaDePartido,1856,24282,108,47,0.0582
2417,66,5,11,1,18,Neutro,#RumboAlMundial,171,2072,12,12,0.0702
2418,319,5,12,1,6,Neutro,#DiaDePartido,665,7846,61,54,0.0917
2419,164,5,12,4,7,Positivo,#GoleoElEquipo,524,6379,76,11,0.145
2420,61,14,29,2,3,Neutro,#FutbolTotal,1288,18859,79,177,0.0613
2421,225,13,28,2,11,Positivo,#GoleoElEquipo,7,78,0,0,0.0
2422,1,9,20,4,8,Neutro,#GoleoElEquipo,892,8087,172,38,0.1928
2423,200,11,24,4,11,Positivo,#FutbolTotal,318,4571,59,10,0.1855
2424,148,5,12,5,17,Neutro,#Mundial2026,415,5519,43,51,0.1036
2425,263,5,12,1,18,Negativo,#DiaDePartido,246,2243,30,15,0.122
2426,253,5,11,2,17,Negativo,#RumboAlMundial,24,279,1,1,0.0417
2427,172,1,2,5,1,Positivo,#DiaDePartido,24,329,2,3,0.0833
2428,197,12,26,3,19,Positivo,#DiaDePartido,703,9307,132,66,0.1878
2429,267,8,17,2,4,Positivo,#FanaticoDelFutbol,502,7105,97,66,0.1932
2430,198,7,14,5,5,Negativo,#FanaticoDelFutbol,23,241,2,0,0.087
2431,267,5,12,3,18,Positivo,#FutbolTotal,62,873,11,8,0.1774
2432,127,3,7,5,18,Neutro,#FutbolTotal,974,9770,170,34,0.1745
2433,113,4,10,1,15,Negativo,#GoleoElEquipo,63,718,13,9,0.2063
2434,228,4,10,3,17,Neutro,#FanaticoDelFutbol,128,1154,27,18,0.2109
2435,282,3,7,2,8,Negativo,#Mundial2026,41,471,6,6,0.1463
2436,341,1,1,1,14,Positivo,#GoleoElEquipo,117,1641,18,11,0.1538
2437,33,8,17,5,14,Positivo,#DiaDePartido,35,367,2,6,0.0571
2438,252,2,6,1,15,Neutro,#Mundial2026,90,806,21,14,0.2333
2439,195,5,12,1,18,Positivo,#VamosSeleccion,118,978,7,6,0.0593
2440,90,1,3,5,3,Positivo,#DiaDePartido,360,3282,20,24,0.0556
2441,28,9,20,2,9,Neutro,#RumboAlMundial,101,1509,25,13,0.2475
2442,260,1,1,3,2,Positivo,#Mundial2026,77,1099,15,2,0.1948
2443,289,6,13,5,9,Positivo,#Mundial2026,105,1080,21,4,0.2
2444,352,4,9,1,15,Neutro,#DiaDePartido,99,1197,10,12,0.101
2445,13,8,17,4,14,Neutro,#RumboAlMundial,272,2251,14,30,0.0515
2446,32,4,9,2,7,Neutro,#Mundial2026,372,4976,53,60,0.1425
2447,314,9,19,3,7,Negativo,#Mundial2026,404,4313,25,16,0.0619
2448,313,7,15,5,15,Neutro,#DiaDePartido,160,1314,17,25,0.1062
2449,113,7,15,4,4,Negativo,#RumboAlMundial,37,297,7,3,0.1892
2450,175,4,9,4,18,Positivo,#Campeones,2229,26045,193,298,0.0866
2451,59,15,31,3,15,Negativo,#Mundial2026,48,643,4,7,0.0833
2452,360,13,28,1,13,Positivo,#DiaDePartido,297,2571,23,51,0.0774
2453,290,1,2,5,1,Neutro,#GoleoElEquipo,262,3201,65,7,0.2481
2454,6,7,15,5,7,Negativo,#Mundial2026,2756,36532,499,132,0.1811
2455,56,1,2,2,11,Neutro,#FanaticoDelFutbol,1957,28494,415,199,0.2121
2456,7,7,15,3,9,Negativo,#FutbolTotal,163,1708,15,15,0.092
2457,293,3,8,2,1,Negativo,#GoleoElEquipo,352,2912,45,8,0.1278
2458,336,6,13,3,18,Negativo,#Mundial2026,56,670,8,7,0.1429
2459,282,5,12,4,6,Negativo,#FanaticoDelFutbol,37,360,8,4,0.2162
2460,141,13,27,1,16,Neutro,#Mundial2026,84,1075,12,5,0.1429
2461,14,9,19,1,14,Positivo,#Mundial2026,37,387,6,4,0.1622
2462,298,3,7,1,13,Neutro,#FutbolTotal,210,2226,29,5,0.1381
2463,235,13,28,2,15,Positivo,#DiaDePartido,200,2912,20,9,0.1
2464,232,3,7,1,20,Neutro,#FutbolTotal,49,564,2,3,0.0408
2465,108,15,32,2,12,Neutro,#RumboAlMundial,149,1439,15,3,0.1007
2466,119,7,15,5,4,Neutro,#Mundial2026,583,5812,86,37,0.1475
2467,153,13,28,1,5,Negativo,#DiaDePartido,88,1086,7,11,0.0795
2468,263,11,24,2,10,Neutro,#GoleoElEquipo,211,2305,50,35,0.237
2469,309,4,10,5,17,Positivo,#DiaDePartido,628,6140,156,32,0.2484
2470,209,6,13,1,8,Negativo,#VamosSeleccion,827,10467,163,147,0.1971
2471,21,1,3,2,14,Neutro,#VamosSeleccion,149,1926,32,18,0.2148
2472,330,1,3,1,20,Positivo,#GoleoElEquipo,241,2794,40,21,0.166
2473,176,14,29,3,12,Negativo,#Mundial2026,264,2127,13,15,0.0492
2474,317,5,11,5,18,Positivo,#GoleoElEquipo,111,975,13,8,0.1171
2475,298,4,9,5,16,Neutro,#Mundial2026,54,788,9,5,0.1667
2476,253,9,19,4,9,Positivo,#GoleoElEquipo,130,1808,21,8,0.1615
2477,306,4,9,1,15,Positivo,#VamosSeleccion,533,7822,105,18,0.197
2478,325,13,28,2,2,Positivo,#VamosSeleccion,207,1843,29,36,0.1401
2479,312,5,11,2,18,Positivo,#Campeones,214,2996,20,17,0.0935
2480,162,7,15,2,4,Neutro,#VamosSeleccion,319,4000,67,46,0.21
2481,28,6,13,5,1,Negativo,#FutbolTotal,138,1887,12,17,0.087
2482,46,12,26,2,20,Positivo,#RumboAlMundial,42,424,7,1,0.1667
2483,163,13,27,5,16,Negativo,#VamosSeleccion,134,1690,25,17,0.1866
2484,164,5,12,4,18,Neutro,#Campeones,149,1458,35,10,0.2349
2485,62,4,9,3,15,Negativo,#Mundial2026,853,9633,84,21,0.0985
2486,59,2,6,2,8,Positivo,#Mundial2026,380,3675,51,15,0.1342
2487,126,7,15,5,5,Positivo,#VamosSeleccion,253,2641,36,40,0.1423
2488,167,5,11,5,9,Positivo,#FanaticoDelFutbol,764,11211,115,128,0.1505
2489,259,4,10,5,15,Positivo,#VamosSeleccion,119,1031,24,10,0.2017
2490,332,2,6,3,1,Negativo,#GoleoElEquipo,414,5124,76,68,0.1836
2491,323,7,15,1,6,Positivo,#FanaticoDelFutbol,357,3088,74,21,0.2073
2492,70,12,25,1,19,Negativo,#GoleoElEquipo,132,1876,15,3,0.1136
2493,106,4,9,4,16,Neutro,#Mundial2026,388,3147,65,51,0.1675
2494,90,15,32,2,20,Neutro,#VamosSeleccion,59,516,10,9,0.1695
2495,327,11,23,2,10,Positivo,#FutbolTotal,93,1226,5,2,0.0538
2496,18,7,15,1,5,Negativo,#FutbolTotal,47,528,11,2,0.234
2497,16,9,20,5,8,Positivo,#Mundial2026,70,1024,4,7,0.0571
2498,22,11,23,1,10,Positivo,#GoleoElEquipo,143,1440,8,12,0.0559
2499,34,9,20,4,1,Neutro,#FutbolTotal,760,6205,45,86,0.0592
2500,200,2,6,2,20,Negativo,#FutbolTotal,243,3396,51,21,0.2099
2501,21,1,2,2,1,Positivo,#DiaDePartido,95,946,9,12,0.0947
2502,5,14,29,2,12,Negativo,#FutbolTotal,78,990,11,7,0.141
2503,33,9,20,4,15,Negativo,#Mundial2026,102,1451,6,12,0.0588
2504,25,9,19,5,8,Positivo,#Mundial2026,248,2902,38,9,0.1532
2505,9,10,21,2,13,Positivo,#VamosSeleccion,725,8777,97,101,0.1338
2506,243,2,4,1,4,Positivo,#FanaticoDelFutbol,18,244,1,1,0.0556
2507,182,7,16,5,9,Positivo,#DiaDePartido,223,2007,15,7,0.0673
2508,113,4,9,2,7,Neutro,#FutbolTotal,41,430,4,5,0.0976
2509,1,5,12,5,17,Neutro,#Mundial2026,573,7012,134,83,0.2339
2510,331,13,28,2,19,Neutro,#Campeones,66,569,8,9,0.1212
2511,35,1,1,2,5,Positivo,#RumboAlMundial,483,5654,81,40,0.1677
2512,136,3,7,1,10,Negativo,#FutbolTotal,90,1149,12,14,0.1333
2513,238,7,14,3,15,Positivo,#FutbolTotal,611,6926,32,45,0.0524
2514,56,5,12,4,2,Negativo,#VamosSeleccion,34,509,2,5,0.0588
2515,33,8,18,4,19,Negativo,#FutbolTotal,1331,18038,185,72,0.139
2516,269,11,23,5,10,Positivo,#Mundial2026,662,9833,123,74,0.1858
2517,80,1,1,5,1,Negativo,#DiaDePartido,226,3346,52,22,0.2301
2518,10,7,16,2,16,Positivo,#Mundial2026,308,4431,41,53,0.1331
2519,93,1,1,2,2,Negativo,#DiaDePartido,218,2726,19,9,0.0872
2520,53,5,12,1,10,Neutro,#Campeones,321,3142,67,38,0.2087
2521,280,6,13,5,9,Neutro,#Mundial2026,203,3016,47,23,0.2315
2522,104,12,25,1,19,Negativo,#Mundial2026,57,787,6,6,0.1053
2523,62,5,11,3,18,Neutro,#VamosSeleccion,61,881,7,5,0.1148
2524,8,13,27,2,19,Neutro,#FutbolTotal,478,4060,81,27,0.1695
2525,308,4,9,5,12,Neutro,#RumboAlMundial,105,1013,24,4,0.2286
2526,285,5,11,1,17,Positivo,#DiaDePartido,175,2543,28,30,0.16
2527,30,14,29,4,9,Neutro,#Campeones,60,761,5,9,0.0833
2528,250,1,2,2,3,Positivo,#Mundial2026,596,7742,62,34,0.104
2529,12,3,7,2,1,Neutro,#Mundial2026,23,328,3,3,0.1304
2530,104,1,1,2,3,Neutro,#Mundial2026,31,316,1,4,0.0323
2531,295,10,21,2,13,Neutro,#FanaticoDelFutbol,241,3088,16,42,0.0664
2532,77,2,6,5,1,Negativo,#FanaticoDelFutbol,166,1463,36,8,0.2169
2533,160,1,3,2,7,Negativo,#FanaticoDelFutbol,68,731,13,6,0.1912
2534,41,9,20,5,9,Neutro,#DiaDePartido,171,1480,37,8,0.2164
2535,256,5,12,2,18,Neutro,#FutbolTotal,543,4601,100,72,0.1842
2536,365,1,1,2,15,Negativo,#VamosSeleccion,475,4178,54,29,0.1137
2537,114,7,15,5,18,Negativo,#FutbolTotal,1084,12793,247,34,0.2279
2538,7,9,19,2,9,Negativo,#VamosSeleccion,30,394,7,5,0.2333
2539,218,5,11,1,17,Positivo,#Campeones,162,2245,11,21,0.0679
2540,337,4,10,1,4,Neutro,#Mundial2026,705,6382,91,85,0.1291
2541,280,5,12,4,18,Positivo,#FanaticoDelFutbol,479,5035,59,10,0.1232
2542,84,10,22,4,18,Positivo,#FutbolTotal,221,2093,52,38,0.2353
2543,282,11,24,2,15,Neutro,#Mundial2026,663,8284,129,26,0.1946
2544,331,5,12,5,2,Positivo,#GoleoElEquipo,155,1863,20,12,0.129
2545,258,12,25,5,1,Negativo,#GoleoElEquipo,40,337,3,6,0.075
2546,358,1,2,3,18,Positivo,#FutbolTotal,646,7252,109,93,0.1687
2547,136,14,30,1,6,Neutro,#Mundial2026,437,4479,79,62,0.1808
2548,343,8,17,5,14,Neutro,#GoleoElEquipo,410,4360,86,61,0.2098
2549,16,1,3,1,2,Positivo,#FutbolTotal,141,1235,12,15,0.0851
2550,322,7,14,2,6,Positivo,#GoleoElEquipo,1215,12270,83,91,0.0683
2551,120,3,8,3,18,Positivo,#Mundial2026,104,1014,21,11,0.2019
2552,267,1,2,2,1,Positivo,#RumboAlMundial,119,1591,16,3,0.1345
2553,42,12,25,5,19,Neutro,#VamosSeleccion,15,138,1,1,0.0667
2554,182,7,14,4,14,Neutro,#VamosSeleccion,906,13422,159,99,0.1755
2555,36,15,32,5,10,Neutro,#Campeones,550,7857,70,13,0.1273
2556,364,8,18,4,14,Neutro,#RumboAlMundial,157,2323,10,18,0.0637
2557,122,8,18,5,14,Neutro,#DiaDePartido,107,1254,8,13,0.0748
2558,207,4,10,4,16,Positivo,#FutbolTotal,166,2435,16,24,0.0964
2559,202,13,28,3,5,Positivo,#Mundial2026,229,3306,19,38,0.083
2560,287,3,8,2,14,Positivo,#Campeones,94,1235,18,11,0.1915
2561,216,1,2,1,1,Negativo,#Mundial2026,665,7708,141,104,0.212
2562,107,5,12,3,9,Neutro,#GoleoElEquipo,937,7588,130,39,0.1387
2563,246,4,9,5,6,Positivo,#FutbolTotal,106,1552,25,19,0.2358
2564,246,3,8,3,11,Negativo,#Campeones,165,2272,34,28,0.2061
2565,46,2,5,1,12,Negativo,#DiaDePartido,111,1557,25,8,0.2252
2566,149,5,11,1,18,Positivo,#Mundial2026,710,7430,130,61,0.1831
2567,252,9,20,5,8,Neutro,#RumboAlMundial,216,2695,12,26,0.0556
2568,7,14,30,2,4,Positivo,#GoleoElEquipo,214,2798,38,18,0.1776
2569,253,5,11,1,17,Positivo,#Mundial2026,91,967,19,11,0.2088
2570,175,7,16,1,4,Positivo,#RumboAlMundial,385,3247,69,43,0.1792
2571,315,15,31,4,20,Positivo,#GoleoElEquipo,56,485,3,9,0.0536
2572,205,1,2,3,3,Positivo,#GoleoElEquipo,277,3072,63,14,0.2274
2573,14,7,14,5,4,Negativo,#VamosSeleccion,203,2525,11,34,0.0542
2574,201,10,21,1,16,Negativo,#FutbolTotal,1851,26528,412,216,0.2226
2575,141,1,2,1,19,Positivo,#VamosSeleccion,159,1981,13,10,0.0818
2576,64,5,12,1,18,Neutro,#RumboAlMundial,137,1342,19,24,0.1387
2577,328,14,30,1,6,Neutro,#FutbolTotal,82,1042,12,7,0.1463
2578,68,1,2,4,9,Negativo,#VamosSeleccion,140,1831,30,11,0.2143
2579,191,10,21,4,12,Neutro,#Mundial2026,108,1011,10,2,0.0926
2580,337,7,15,1,6,Negativo,#Mundial2026,149,1969,18,12,0.1208
2581,239,15,32,1,17,Negativo,#Mundial2026,28,351,1,3,0.0357
2582,258,3,7,1,19,Positivo,#RumboAlMundial,153,2218,11,17,0.0719
2583,78,1,3,2,3,Positivo,#FanaticoDelFutbol,179,1757,17,12,0.095
2584,217,1,1,1,3,Negativo,#GoleoElEquipo,368,5330,52,60,0.1413
2585,162,7,16,5,19,Neutro,#FanaticoDelFutbol,133,1880,23,17,0.1729
2586,329,4,10,4,16,Negativo,#FanaticoDelFutbol,639,9451,63,72,0.0986
2587,218,14,30,2,4,Positivo,#FanaticoDelFutbol,506,5330,31,77,0.0613
2588,329,1,2,5,2,Neutro,#VamosSeleccion,87,1199,15,4,0.1724
2589,193,3,8,3,12,Negativo,#VamosSeleccion,308,2649,74,31,0.2403
2590,287,4,10,4,15,Positivo,#FutbolTotal,154,1439,9,26,0.0584
2591,255,15,32,2,20,Negativo,#GoleoElEquipo,149,1198,16,26,0.1074
2592,5,7,15,5,19,Positivo,#FanaticoDelFutbol,118,1220,17,19,0.1441
2593,353,1,2,4,18,Negativo,#Campeones,202,2213,43,29,0.2129
2594,36,1,3,1,12,Negativo,#FutbolTotal,132,1077,28,7,0.2121
2595,91,1,1,2,6,Positivo,#RumboAlMundial,394,5542,37,40,0.0939
2596,19,7,15,5,4,Positivo,#Mundial2026,510,7511,47,54,0.0922
2597,169,7,15,4,16,Negativo,#FutbolTotal,216,2179,14,13,0.0648
2598,119,9,20,5,9,Neutro,#VamosSeleccion,77,1039,18,5,0.2338
2599,365,5,12,2,3,Positivo,#RumboAlMundial,57,836,3,9,0.0526
2600,334,12,25,3,14,Positivo,#Mundial2026,51,570,8,7,0.1569
2601,128,6,13,1,4,Positivo,#RumboAlMundial,299,4269,49,39,0.1639
2602,253,14,30,3,7,Negativo,#Campeones,49,705,8,7,0.1633
2603,138,12,26,2,16,Negativo,#Mundial2026,88,1278,11,13,0.125
2604,133,5,12,2,4,Neutro,#Mundial2026,48,447,11,1,0.2292
2605,96,12,26,1,19,Positivo,#Mundial2026,129,1894,24,19,0.186
2606,56,14,30,2,11,Neutro,#GoleoElEquipo,197,1591,31,15,0.1574
2607,176,11,23,5,10,Negativo,#RumboAlMundial,341,3415,23,40,0.0674
